Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Cleaned Date,Is_Return,Cleaned Quantity,Formatted Price,Cleaned Price,Revenue,Return_Flag,Return_Revenue,Year,,,
T2968,30/10/24,C1834,Tablet,1,-545.56,Cash,Completed,2024/10/30,FALSE,1.00,545.56,545.56,545.56,0,0,2024,,,
T2969,29/06/23,C1365,Smartphone,-4,,Credit Card,Completed,2023/06/29,TRUE,4.00,,513.93,-2055.71,1,-2055.71,2023,,,
T2970,2024/09/10,C3604,Tablet,-9,-182.30,PayPal,Pending,2024/09/10,TRUE,9.00,182.30,182.30,-1640.72,1,-1640.72,2024,,,
T2971,2023-13-01,C468,Laptop,10,,Credit Card,Failed,2024/01/01,FALSE,10.00,,540.53,5405.28,0,0,2024,,,
T2972,15/05/23,C3275,Headphones,9,-253.33,Cash,Completed,2023/05/15,FALSE,9.00,253.33,253.33,2279.97,0,0,2023,,,
T2973,2025-02-30,C414,Laptop,-8,-772.90,Cash,Completed,2025/03/02,TRUE,8.00,772.90,772.90,-6183.21,1,-6183.21,2025,,,
T2974,2021/05/05,C4937,Smartphone,507,,PayPal,Pending,2021/05/05,FALSE,507.00,,513.93,260561.54,0,0,2021,,,
T2975,2025-02-30,C3952,Tablet,-5,,PayPal,Completed,2025/03/02,TRUE,5.00,,506.52,-2532.62,1,-2532.62,2025,,,
T2976,2023-13-01,C3134,Laptop,3,389.31,Credit Card,Completed,2024/01/01,FALSE,3.00,389.31,389.31,1167.92,0,0,2024,,,
T2977,2025-02-30,C3903,Headphones,-1,331.62,Credit Card,Failed,2025/03/02,TRUE,1.00,331.62,331.62,-331.62,1,-331.62,2025,,,
T2978,2025-02-30,C2197,Smartphone,3,-752.12,Credit Card,Completed,2025/03/02,FALSE,3.00,752.12,752.12,2256.37,0,0,2025,,,
T2979,2020/01/12,C4314,Smartphone,2,-684.99,Credit Card,Pending,2020/01/12,FALSE,2.00,684.99,684.99,1369.98,0,0,2020,,,
T2980,2023-13-01,C2465,Tablet,5,,Cash,Completed,2024/01/01,FALSE,5.00,,506.52,2532.62,0,0,2024,,,
T2981,20/03/23,C3789,Tablet,-3,,Cash,Pending,2023/03/20,TRUE,3.00,,506.52,-1519.57,1,-1519.57,2023,,,
T2982,2023/05/10,C2975,Laptop,9,-775.19,PayPal,Completed,2023/05/10,FALSE,9.00,775.19,775.19,6976.71,0,0,2023,,,
T2983,2025-02-30,C2541,Smartphone,-10,599.59,Credit Card,Failed,2025/03/02,TRUE,10.00,599.59,599.59,-5995.94,1,-5995.94,2025,,,
T2984,13/06/20,C3821,Coffee Machine,-7,,PayPal,Failed,2020/06/13,TRUE,7.00,,523.61,-3665.27,1,-3665.27,2020,,,
T2985,23/11/22,C623,Laptop,6,,Credit Card,Completed,2022/11/23,FALSE,6.00,,540.53,3243.17,0,0,2022,,,
T2986,2023-13-01,C1364,Laptop,1,67.40,PayPal,Completed,2024/01/01,FALSE,1.00,67.40,67.40,67.40,0,0,2024,,,
T2987,2023-13-01,C813,Coffee Machine,407,-757.51,PayPal,Completed,2024/01/01,FALSE,407.00,757.51,757.51,308308.23,0,0,2024,,,
T2988,2025-02-30,C3984,Coffee Machine,-10,,Credit Card,Completed,2025/03/02,TRUE,10.00,,523.61,-5236.10,1,-5236.10,2025,,,
T2989,24/05/23,C4774,Smartphone,-6,-656.09,PayPal,Failed,2023/05/24,TRUE,6.00,656.09,656.09,-3936.54,1,-3936.54,2023,,,
T2990,2023-13-01,C4211,Smartphone,746,,Credit Card,Completed,2024/01/01,FALSE,746.00,,513.93,383390.35,0,0,2024,,,
T2991,2023-13-01,C944,Smartphone,484,444.82,Cash,Failed,2024/01/01,FALSE,484.00,444.82,444.82,215290.68,0,0,2024,,,
T2992,2023-13-01,C4713,Laptop,-8,546.92,PayPal,Failed,2024/01/01,TRUE,8.00,546.92,546.92,-4375.36,1,-4375.36,2024,,,
T2993,19/10/22,C4781,Laptop,4,,PayPal,Pending,2022/10/19,FALSE,4.00,,540.53,2162.11,0,0,2022,,,
T2994,2025-02-30,C4835,Tablet,327,387.37,PayPal,Completed,2025/03/02,FALSE,327.00,387.37,387.37,126669.48,0,0,2025,,,
T2995,2023-13-01,C4481,Coffee Machine,516,811.27,PayPal,Completed,2024/01/01,FALSE,516.00,811.27,811.27,418613.02,0,0,2024,,,
T2996,28/05/23,C2124,Tablet,9,993.29,Credit Card,Completed,2023/05/28,FALSE,9.00,993.29,993.29,8939.59,0,0,2023,,,
T2997,2023-13-01,C2306,Laptop,821,-967.86,PayPal,Completed,2024/01/01,FALSE,821.00,967.86,967.86,794614.34,0,0,2024,,,
T2998,2023-13-01,C1184,Headphones,-6,346.92,PayPal,Pending,2024/01/01,TRUE,6.00,346.92,346.92,-2081.52,1,-2081.52,2024,,,
T2999,2025-02-30,C950,Tablet,2,-481.10,Credit Card,Failed,2025/03/02,FALSE,2.00,481.10,481.10,962.19,0,0,2025,,,
T3000,17/09/24,C3532,Tablet,619,,Credit Card,Completed,2024/09/17,FALSE,619.00,,506.52,313537.89,0,0,2024,,,
T3001,2025-02-30,C4667,Tablet,-6,-668.80,PayPal,Completed,2025/03/02,TRUE,6.00,668.80,668.80,-4012.82,1,-4012.82,2025,,,
T3002,28/03/23,C4165,Tablet,308,,PayPal,Pending,2023/03/28,FALSE,308.00,,506.52,156009.16,0,0,2023,,,
T3003,2023-13-01,C4563,Tablet,-2,-990.80,PayPal,Completed,2024/01/01,TRUE,2.00,990.80,990.80,-1981.59,1,-1981.59,2024,,,
T3004,2023-13-01,C1503,Coffee Machine,732,,Cash,Completed,2024/01/01,FALSE,732.00,,523.61,383282.31,0,0,2024,,,
T3005,2025-02-30,C1815,Coffee Machine,430,215.99,Credit Card,Completed,2025/03/02,FALSE,430.00,215.99,215.99,92875.70,0,0,2025,,,
T3006,2023-13-01,C4885,Smartphone,3,,PayPal,Failed,2024/01/01,FALSE,3.00,,513.93,1541.78,0,0,2024,,,
T3007,2025-02-30,C162,Smartphone,997,-343.50,Cash,Completed,2025/03/02,FALSE,997.00,343.50,343.50,342469.10,0,0,2025,,,
T3008,2023-13-01,C248,Smartphone,9,,Credit Card,Completed,2024/01/01,FALSE,9.00,,513.93,4625.35,0,0,2024,,,
T3009,2023-13-01,C1332,Tablet,-9,-642.29,PayPal,Failed,2024/01/01,TRUE,9.00,642.29,642.29,-5780.61,1,-5780.61,2024,,,
T3010,2021/10/04,C2898,Laptop,7,-270.62,Credit Card,Completed,2021/10/04,FALSE,7.00,270.62,270.62,1894.37,0,0,2021,,,
T3011,2025-02-30,C1497,Smartphone,-10,,Credit Card,Completed,2025/03/02,TRUE,10.00,,513.93,-5139.28,1,-5139.28,2025,,,
T3012,2025-02-30,C1019,Tablet,5,-703.81,Credit Card,Completed,2025/03/02,FALSE,5.00,703.81,703.81,3519.07,0,0,2025,,,
T3013,2025-02-30,C2419,Tablet,9,185.17,Credit Card,Completed,2025/03/02,FALSE,9.00,185.17,185.17,1666.55,0,0,2025,,,
T3014,2025-02-30,C1083,Headphones,114,,Cash,Completed,2025/03/02,FALSE,114.00,,495.77,56518.03,0,0,2025,,,
T3015,30/01/21,C3617,Tablet,-4,482.19,Cash,Completed,2021/01/30,TRUE,4.00,482.19,482.19,-1928.75,1,-1928.75,2021,,,
T3016,14/10/24,C2374,Headphones,1,726.00,Credit Card,Completed,2024/10/14,FALSE,1.00,726.00,726.00,726.00,0,0,2024,,,
T3017,2025-02-30,C3473,Headphones,7,,Credit Card,Failed,2025/03/02,FALSE,7.00,,495.77,3470.41,0,0,2025,,,
T3018,2023-13-01,C2374,Tablet,926,-265.16,Credit Card,Pending,2024/01/01,FALSE,926.00,265.16,265.16,245534.43,0,0,2024,,,
T3019,13/04/24,C3949,Tablet,10,534.84,Credit Card,Completed,2024/04/13,FALSE,10.00,534.84,534.84,5348.40,0,0,2024,,,
T3020,29/11/24,C4316,Laptop,2,902.42,PayPal,Completed,2024/11/29,FALSE,2.00,902.42,902.42,1804.83,0,0,2024,,,
T3021,2025-02-30,C2008,Smartphone,546,,Credit Card,Pending,2025/03/02,FALSE,546.00,,513.93,280604.73,0,0,2025,,,
T3022,2025-02-30,C2336,Laptop,-8,528.18,PayPal,Completed,2025/03/02,TRUE,8.00,528.18,528.18,-4225.42,1,-4225.42,2025,,,
T3023,2025-02-30,C4135,Laptop,-10,-784.21,PayPal,Failed,2025/03/02,TRUE,10.00,784.21,784.21,-7842.07,1,-7842.07,2025,,,
T3024,2025-02-30,C4150,Headphones,782,,PayPal,Completed,2025/03/02,FALSE,782.00,,495.77,387693.87,0,0,2025,,,
T3025,2025-02-30,C1122,Headphones,295,197.82,PayPal,Failed,2025/03/02,FALSE,295.00,197.82,197.82,58357.88,0,0,2025,,,
T3026,2023-13-01,C4115,Tablet,-9,-369.19,PayPal,Failed,2024/01/01,TRUE,9.00,369.19,369.19,-3322.69,1,-3322.69,2024,,,
T3027,2020/10/02,C518,Headphones,5,,PayPal,Completed,2020/10/02,FALSE,5.00,,495.77,2478.86,0,0,2020,,,
T3028,2025-02-30,C4053,Laptop,165,,Credit Card,Completed,2025/03/02,FALSE,165.00,,540.53,89187.18,0,0,2025,,,
T3029,2025/01/02,C144,Laptop,3,446.94,Credit Card,Pending,2025/01/02,FALSE,3.00,446.94,446.94,1340.82,0,0,2025,,,
T3030,2025-02-30,C1912,Smartphone,-8,-962.35,Credit Card,Completed,2025/03/02,TRUE,8.00,962.35,962.35,-7698.77,1,-7698.77,2025,,,
T3031,2023/03/10,C1913,Coffee Machine,9,127.27,Credit Card,Pending,2023/03/10,FALSE,9.00,127.27,127.27,1145.44,0,0,2023,,,
T3032,2023-13-01,C1442,Coffee Machine,-5,,Cash,Completed,2024/01/01,TRUE,5.00,,523.61,-2618.05,1,-2618.05,2024,,,
T3033,2025-02-30,C329,Headphones,-8,-468.87,Cash,Completed,2025/03/02,TRUE,8.00,468.87,468.87,-3750.96,1,-3750.96,2025,,,
T3034,2025-02-30,C3210,Smartphone,-6,,PayPal,Completed,2025/03/02,TRUE,6.00,,513.93,-3083.57,1,-3083.57,2025,,,
T3035,2023-13-01,C2719,Coffee Machine,463,,Credit Card,Completed,2024/01/01,FALSE,463.00,,523.61,242431.30,0,0,2024,,,
T3036,28/02/22,C2953,Coffee Machine,3,-782.44,PayPal,Failed,2022/02/28,FALSE,3.00,782.44,782.44,2347.32,0,0,2022,,,
T3037,20/01/24,C3170,Laptop,180,-306.53,PayPal,Completed,2024/01/20,FALSE,180.00,306.53,306.53,55175.40,0,0,2024,,,
T3038,18/12/23,C2150,Coffee Machine,10,-996.02,Credit Card,Completed,2023/12/18,FALSE,10.00,996.02,996.02,9960.22,0,0,2023,,,
T3039,17/04/21,C3180,Laptop,537,,Credit Card,Completed,2021/04/17,FALSE,537.00,,540.53,290263.72,0,0,2021,,,
T3040,2021/12/04,C2554,Smartphone,783,-760.70,PayPal,Completed,2021/12/04,FALSE,783.00,760.70,760.70,595629.97,0,0,2021,,,
T3041,2025-02-30,C2447,Headphones,-10,-727.31,Credit Card,Completed,2025/03/02,TRUE,10.00,727.31,727.31,-7273.14,1,-7273.14,2025,,,
T3042,26/06/23,C2089,Tablet,-1,-791.66,Cash,Completed,2023/06/26,TRUE,1.00,791.66,791.66,-791.66,1,-791.66,2023,,,
T3043,2023/08/12,C4793,Smartphone,-9,,PayPal,Completed,2023/08/12,TRUE,9.00,,513.93,-4625.35,1,-4625.35,2023,,,
T3044,16/02/22,C3813,Headphones,-2,,PayPal,Pending,2022/02/16,TRUE,2.00,,495.77,-991.54,1,-991.54,2022,,,
T3045,2023-13-01,C3419,Laptop,5,-217.52,PayPal,Completed,2024/01/01,FALSE,5.00,217.52,217.52,1087.60,0,0,2024,,,
T3046,2021/08/05,C3542,Smartphone,417,,PayPal,Pending,2021/08/05,FALSE,417.00,,513.93,214308.01,0,0,2021,,,
T3047,2025-02-30,C3603,Headphones,-1,187.90,Credit Card,Completed,2025/03/02,TRUE,1.00,187.90,187.90,-187.90,1,-187.90,2025,,,
T3048,23/11/24,C466,Laptop,662,782.11,Credit Card,Completed,2024/11/23,FALSE,662.00,782.11,782.11,517756.73,0,0,2024,,,
T3049,2025-02-30,C4111,Headphones,2,,Cash,Completed,2025/03/02,FALSE,2.00,,495.77,991.54,0,0,2025,,,
T3050,2025-02-30,C276,Coffee Machine,3,,Credit Card,Pending,2025/03/02,FALSE,3.00,,523.61,1570.83,0,0,2025,,,
T3051,2023-13-01,C2859,Coffee Machine,-6,-94.25,Credit Card,Failed,2024/01/01,TRUE,6.00,94.25,94.25,-565.50,1,-565.50,2024,,,
T3052,2023-13-01,C3764,Smartphone,-9,-730.88,Credit Card,Completed,2024/01/01,TRUE,9.00,730.88,730.88,-6577.89,1,-6577.89,2024,,,
T3053,25/07/23,C551,Laptop,292,532.38,PayPal,Completed,2023/07/25,FALSE,292.00,532.38,532.38,155454.14,0,0,2023,,,
T3054,2024/02/09,C1950,Laptop,919,-523.89,Cash,Failed,2024/02/09,FALSE,919.00,523.89,523.89,481451.01,0,0,2024,,,
T3055,2023-13-01,C1246,Headphones,925,-830.69,Credit Card,Pending,2024/01/01,FALSE,925.00,830.69,830.69,768389.68,0,0,2024,,,
T3056,26/08/24,C1934,Tablet,377,,Credit Card,Completed,2024/08/26,FALSE,377.00,,506.52,190959.26,0,0,2024,,,
T3057,2023-13-01,C2669,Headphones,494,,Credit Card,Completed,2024/01/01,FALSE,494.00,,495.77,244911.47,0,0,2024,,,
T3058,2025-02-30,C1684,Tablet,6,887.90,Credit Card,Pending,2025/03/02,FALSE,6.00,887.90,887.90,5327.40,0,0,2025,,,
T3059,25/02/24,C3190,Coffee Machine,377,668.87,Credit Card,Failed,2024/02/25,FALSE,377.00,668.87,668.87,252162.64,0,0,2024,,,
T3060,21/09/22,C1225,Smartphone,417,-803.12,PayPal,Failed,2022/09/21,FALSE,417.00,803.12,803.12,334901.86,0,0,2022,,,
T3061,2023-13-01,C1750,Headphones,3,343.07,Credit Card,Pending,2024/01/01,FALSE,3.00,343.07,343.07,1029.20,0,0,2024,,,
T3062,27/09/22,C1739,Laptop,-9,-651.70,Cash,Completed,2022/09/27,TRUE,9.00,651.70,651.70,-5865.27,1,-5865.27,2022,,,
T3063,2023-13-01,C1864,Laptop,114,103.72,PayPal,Completed,2024/01/01,FALSE,114.00,103.72,103.72,11823.92,0,0,2024,,,
T3064,26/06/21,C3912,Laptop,6,597.88,Cash,Completed,2021/06/26,FALSE,6.00,597.88,597.88,3587.26,0,0,2021,,,
T3065,31/08/22,C733,Tablet,1,-507.04,PayPal,Failed,2022/08/31,FALSE,1.00,507.04,507.04,507.04,0,0,2022,,,
T3066,2023-13-01,C3277,Tablet,-4,238.10,PayPal,Completed,2024/01/01,TRUE,4.00,238.10,238.10,-952.38,1,-952.38,2024,,,
T3067,2021/10/08,C3476,Tablet,7,,Credit Card,Failed,2021/10/08,FALSE,7.00,,506.52,3545.66,0,0,2021,,,
T3068,2023-13-01,C3920,Laptop,527,-717.57,Credit Card,Completed,2024/01/01,FALSE,527.00,717.57,717.57,378159.39,0,0,2024,,,
T3069,23/09/21,C1562,Smartphone,-4,,PayPal,Failed,2021/09/23,TRUE,4.00,,513.93,-2055.71,1,-2055.71,2021,,,
T3070,2025-02-30,C2726,Smartphone,664,,Credit Card,Completed,2025/03/02,FALSE,664.00,,513.93,341248.25,0,0,2025,,,
T3071,2025-02-30,C4870,Coffee Machine,819,110.20,Credit Card,Completed,2025/03/02,FALSE,819.00,110.20,110.20,90252.00,0,0,2025,,,
T3072,2023-13-01,C3221,Headphones,9,-636.02,Credit Card,Pending,2024/01/01,FALSE,9.00,636.02,636.02,5724.20,0,0,2024,,,
T3073,2025-02-30,C1493,Coffee Machine,262,73.04,Cash,Failed,2025/03/02,FALSE,262.00,73.04,73.04,19135.51,0,0,2025,,,
T3074,23/09/21,C031,Laptop,740,,Credit Card,Completed,2021/09/23,FALSE,740.00,,540.53,399990.97,0,0,2021,,,
T3075,2023-13-01,C2274,Tablet,130,277.01,Credit Card,Completed,2024/01/01,FALSE,130.00,277.01,277.01,36011.87,0,0,2024,,,
T3076,2025-02-30,C3317,Coffee Machine,148,,Cash,Completed,2025/03/02,FALSE,148.00,,523.61,77494.24,0,0,2025,,,
T3077,2025-02-30,C3106,Tablet,377,762.37,PayPal,Completed,2025/03/02,FALSE,377.00,762.37,762.37,287414.88,0,0,2025,,,
T3078,2022/08/03,C1463,Tablet,6,-236.44,Credit Card,Completed,2022/08/03,FALSE,6.00,236.44,236.44,1418.65,0,0,2022,,,
T3079,20/01/23,C3108,Tablet,-1,849.33,Credit Card,Pending,2023/01/20,TRUE,1.00,849.33,849.33,-849.33,1,-849.33,2023,,,
T3080,2025-02-30,C4713,Headphones,-7,-877.03,Cash,Completed,2025/03/02,TRUE,7.00,877.03,877.03,-6139.21,1,-6139.21,2025,,,
T3081,2023-13-01,C3107,Laptop,5,-105.45,Credit Card,Completed,2024/01/01,FALSE,5.00,105.45,105.45,527.23,0,0,2024,,,
T3082,2021/09/09,C354,Headphones,2,-313.37,PayPal,Failed,2021/09/09,FALSE,2.00,313.37,313.37,626.75,0,0,2021,,,
T3083,2023-13-01,C671,Laptop,6,-689.27,Credit Card,Completed,2024/01/01,FALSE,6.00,689.27,689.27,4135.64,0,0,2024,,,
T3084,27/10/24,C3457,Laptop,5,-497.54,PayPal,Completed,2024/10/27,FALSE,5.00,497.54,497.54,2487.72,0,0,2024,,,
T3085,2025-02-30,C3337,Headphones,568,,PayPal,Completed,2025/03/02,FALSE,568.00,,495.77,281598.61,0,0,2025,,,
T3086,2023/04/04,C2200,Tablet,8,,Cash,Pending,2023/04/04,FALSE,8.00,,506.52,4052.19,0,0,2023,,,
T3087,2025-02-30,C4976,Tablet,524,,Cash,Pending,2025/03/02,FALSE,524.00,,506.52,265418.18,0,0,2025,,,
T3088,17/12/21,C4140,Smartphone,458,-176.52,PayPal,Completed,2021/12/17,FALSE,458.00,176.52,176.52,80847.25,0,0,2021,,,
T3089,2024/12/05,C4035,Laptop,459,682.59,PayPal,Completed,2024/12/05,FALSE,459.00,682.59,682.59,313308.99,0,0,2024,,,
T3090,2025-02-30,C3680,Smartphone,6,-950.71,Cash,Completed,2025/03/02,FALSE,6.00,950.71,950.71,5704.27,0,0,2025,,,
T3091,2023-13-01,C4702,Coffee Machine,-9,280.36,PayPal,Failed,2024/01/01,TRUE,9.00,280.36,280.36,-2523.26,1,-2523.26,2024,,,
T3092,2023-13-01,C4553,Smartphone,-4,-108.35,Credit Card,Failed,2024/01/01,TRUE,4.00,108.35,108.35,-433.40,1,-433.40,2024,,,
T3093,2023-13-01,C369,Headphones,-5,,Cash,Pending,2024/01/01,TRUE,5.00,,495.77,-2478.86,1,-2478.86,2024,,,
T3094,2023-13-01,C4113,Smartphone,922,,Credit Card,Pending,2024/01/01,FALSE,922.00,,513.93,473841.69,0,0,2024,,,
T3095,2023-13-01,C118,Tablet,-1,,PayPal,Failed,2024/01/01,TRUE,1.00,,506.52,-506.52,1,-506.52,2024,,,
T3096,2025-02-30,C047,Coffee Machine,184,,PayPal,Failed,2025/03/02,FALSE,184.00,,523.61,96344.19,0,0,2025,,,
T3097,2025-02-30,C2558,Coffee Machine,-6,,Credit Card,Completed,2025/03/02,TRUE,6.00,,523.61,-3141.66,1,-3141.66,2025,,,
T3098,2023/12/08,C1812,Laptop,3,532.62,PayPal,Failed,2023/12/08,FALSE,3.00,532.62,532.62,1597.85,0,0,2023,,,
T3099,2023-13-01,C3190,Headphones,-1,,Credit Card,Pending,2024/01/01,TRUE,1.00,,495.77,-495.77,1,-495.77,2024,,,
T3100,16/12/21,C3288,Laptop,8,,Credit Card,Completed,2021/12/16,FALSE,8.00,,540.53,4324.23,0,0,2021,,,
T3101,2023-13-01,C977,Laptop,113,-210.08,PayPal,Failed,2024/01/01,FALSE,113.00,210.08,210.08,23739.51,0,0,2024,,,
T3102,2023-13-01,C3517,Tablet,616,306.94,PayPal,Completed,2024/01/01,FALSE,616.00,306.94,306.94,189076.28,0,0,2024,,,
T3103,2025-02-30,C1661,Laptop,8,183.27,Credit Card,Completed,2025/03/02,FALSE,8.00,183.27,183.27,1466.14,0,0,2025,,,
T3104,2025-02-30,C855,Smartphone,-10,576.87,PayPal,Failed,2025/03/02,TRUE,10.00,576.87,576.87,-5768.71,1,-5768.71,2025,,,
T3105,2023-13-01,C3707,Headphones,402,,Credit Card,Pending,2024/01/01,FALSE,402.00,,495.77,199300.43,0,0,2024,,,
T3106,2023-13-01,C4020,Coffee Machine,9,,Credit Card,Pending,2024/01/01,FALSE,9.00,,523.61,4712.49,0,0,2024,,,
T3107,2022/10/11,C1217,Headphones,9,,Credit Card,Pending,2022/10/11,FALSE,9.00,,495.77,4461.95,0,0,2022,,,
T3108,2025-02-30,C3079,Headphones,9,,Credit Card,Completed,2025/03/02,FALSE,9.00,,495.77,4461.95,0,0,2025,,,
T3109,2023-13-01,C4487,Headphones,975,715.33,Credit Card,Pending,2024/01/01,FALSE,975.00,715.33,715.33,697446.00,0,0,2024,,,
T3110,2025-02-30,C4751,Laptop,515,267.71,PayPal,Completed,2025/03/02,FALSE,515.00,267.71,267.71,137871.20,0,0,2025,,,
T3111,18/04/20,C019,Headphones,4,,PayPal,Failed,2020/04/18,FALSE,4.00,,495.77,1983.09,0,0,2020,,,
T3112,16/12/20,C3245,Coffee Machine,3,-978.42,PayPal,Completed,2020/12/16,FALSE,3.00,978.42,978.42,2935.26,0,0,2020,,,
T3113,2023-13-01,C1455,Headphones,751,,PayPal,Completed,2024/01/01,FALSE,751.00,,495.77,372324.93,0,0,2024,,,
T3114,2023-13-01,C4692,Tablet,5,-69.66,PayPal,Pending,2024/01/01,FALSE,5.00,69.66,69.66,348.31,0,0,2024,,,
T3115,2025-02-30,C2142,Laptop,6,205.81,PayPal,Pending,2025/03/02,FALSE,6.00,205.81,205.81,1234.89,0,0,2025,,,
T3116,22/02/22,C2051,Coffee Machine,-3,,PayPal,Failed,2022/02/22,TRUE,3.00,,523.61,-1570.83,1,-1570.83,2022,,,
T3117,2023-13-01,C2123,Smartphone,1,-74.86,Credit Card,Completed,2024/01/01,FALSE,1.00,74.86,74.86,74.86,0,0,2024,,,
T3118,2023-13-01,C1845,Headphones,-2,-929.96,PayPal,Failed,2024/01/01,TRUE,2.00,929.96,929.96,-1859.93,1,-1859.93,2024,,,
T3119,2023-13-01,C3509,Laptop,517,-661.20,Credit Card,Pending,2024/01/01,FALSE,517.00,661.20,661.20,341840.87,0,0,2024,,,
T3120,2023-13-01,C2299,Smartphone,900,-722.64,PayPal,Failed,2024/01/01,FALSE,900.00,722.64,722.64,650376.00,0,0,2024,,,
T3121,2023-13-01,C3430,Tablet,-10,145.78,PayPal,Completed,2024/01/01,TRUE,10.00,145.78,145.78,-1457.78,1,-1457.78,2024,,,
T3122,22/08/24,C3865,Smartphone,9,376.08,PayPal,Completed,2024/08/22,FALSE,9.00,376.08,376.08,3384.76,0,0,2024,,,
T3123,2024/10/08,C4967,Smartphone,455,-723.02,Credit Card,Pending,2024/10/08,FALSE,455.00,723.02,723.02,328974.40,0,0,2024,,,
T3124,2023/07/06,C2768,Smartphone,-4,-758.59,PayPal,Failed,2023/07/06,TRUE,4.00,758.59,758.59,-3034.35,1,-3034.35,2023,,,
T3125,2023-13-01,C3071,Headphones,968,434.99,Credit Card,Pending,2024/01/01,FALSE,968.00,434.99,434.99,421070.62,0,0,2024,,,
T3126,13/09/24,C3781,Headphones,100,,PayPal,Failed,2024/09/13,FALSE,100.00,,495.77,49577.22,0,0,2024,,,
T3127,2023-13-01,C729,Smartphone,-5,999.80,Credit Card,Completed,2024/01/01,TRUE,5.00,999.80,999.80,-4998.98,1,-4998.98,2024,,,
T3128,28/10/20,C2375,Headphones,919,-102.99,PayPal,Completed,2020/10/28,FALSE,919.00,102.99,102.99,94647.81,0,0,2020,,,
T3129,2021/03/08,C1641,Headphones,-1,389.41,Credit Card,Completed,2021/03/08,TRUE,1.00,389.41,389.41,-389.41,1,-389.41,2021,,,
T3130,2023-13-01,C3651,Laptop,827,,Credit Card,Completed,2024/01/01,FALSE,827.00,,540.53,447016.93,0,0,2024,,,
T3131,2023-13-01,C3804,Headphones,-9,842.10,Credit Card,Pending,2024/01/01,TRUE,9.00,842.10,842.10,-7578.90,1,-7578.90,2024,,,
T3132,19/02/20,C2971,Smartphone,629,-883.72,PayPal,Completed,2020/02/19,FALSE,629.00,883.72,883.72,555859.88,0,0,2020,,,
T3133,2025-02-30,C2590,Coffee Machine,-5,-560.69,PayPal,Failed,2025/03/02,TRUE,5.00,560.69,560.69,-2803.45,1,-2803.45,2025,,,
T3134,20/03/22,C1006,Laptop,-3,,PayPal,Completed,2022/03/20,TRUE,3.00,,540.53,-1621.59,1,-1621.59,2022,,,
T3135,2025-02-30,C4359,Smartphone,727,,PayPal,Completed,2025/03/02,FALSE,727.00,,513.93,373625.72,0,0,2025,,,
T3136,25/10/21,C1722,Smartphone,-1,,PayPal,Completed,2021/10/25,TRUE,1.00,,513.93,-513.93,1,-513.93,2021,,,
T3137,2023-13-01,C4970,Coffee Machine,375,-649.96,Credit Card,Pending,2024/01/01,FALSE,375.00,649.96,649.96,243736.45,0,0,2024,,,
T3138,2023-13-01,C4486,Tablet,4,,PayPal,Failed,2024/01/01,FALSE,4.00,,506.52,2026.09,0,0,2024,,,
T3139,19/04/24,C1390,Laptop,-10,,Credit Card,Failed,2024/04/19,TRUE,10.00,,540.53,-5405.28,1,-5405.28,2024,,,
T3140,2023-13-01,C3879,Coffee Machine,-2,,Cash,Completed,2024/01/01,TRUE,2.00,,523.61,-1047.22,1,-1047.22,2024,,,
T3141,2022/07/12,C3711,Headphones,-8,,Cash,Completed,2022/07/12,TRUE,8.00,,495.77,-3966.18,1,-3966.18,2022,,,
T3142,2023-13-01,C1992,Laptop,2,-496.12,Credit Card,Failed,2024/01/01,FALSE,2.00,496.12,496.12,992.25,0,0,2024,,,
T3143,2025-02-30,C2862,Laptop,-7,-603.32,Credit Card,Completed,2025/03/02,TRUE,7.00,603.32,603.32,-4223.24,1,-4223.24,2025,,,
T3144,2023-13-01,C2516,Laptop,8,-175.23,Credit Card,Completed,2024/01/01,FALSE,8.00,175.23,175.23,1401.84,0,0,2024,,,
T3145,2025-02-30,C1464,Headphones,315,495.47,Cash,Pending,2025/03/02,FALSE,315.00,495.47,495.47,156073.37,0,0,2025,,,
T3146,2023-13-01,C1353,Coffee Machine,8,89.64,PayPal,Failed,2024/01/01,FALSE,8.00,89.64,89.64,717.08,0,0,2024,,,
T3147,2023-13-01,C1327,Headphones,-7,573.59,Credit Card,Completed,2024/01/01,TRUE,7.00,573.59,573.59,-4015.12,1,-4015.12,2024,,,
T3148,2025-02-30,C531,Laptop,750,-336.69,PayPal,Completed,2025/03/02,FALSE,750.00,336.69,336.69,252518.38,0,0,2025,,,
T3149,2021/08/02,C2686,Tablet,611,,PayPal,Completed,2021/08/02,FALSE,611.00,,506.52,309485.70,0,0,2021,,,
T3150,15/04/21,C3324,Tablet,469,991.49,PayPal,Completed,2021/04/15,FALSE,469.00,991.49,991.49,465010.51,0,0,2021,,,
T3151,2025-02-30,C717,Smartphone,352,-166.27,Credit Card,Completed,2025/03/02,FALSE,352.00,166.27,166.27,58527.91,0,0,2025,,,
T3152,29/09/21,C1533,Coffee Machine,245,-633.62,Cash,Pending,2021/09/29,FALSE,245.00,633.62,633.62,155236.02,0,0,2021,,,
T3153,2023-13-01,C1582,Tablet,-6,964.47,Credit Card,Completed,2024/01/01,TRUE,6.00,964.47,964.47,-5786.80,1,-5786.80,2024,,,
